start,end,initial_equity,final_equity,total_return,cagr,annualized_volatility,sharpe_zero_cash,max_drawdown,max_drawdown_days,daily_es_90,daily_es_95,daily_es_99,trades,hit_rate,mean_trade_return,median_trade_return,trade_es_95,profit_factor,total_fees,average_invested_fraction,average_reserved_fraction,orders,fills,fill_rate,forced_exits,delayed_exit_days,mode
2020-01-01,2026-06-30,100000.0,431972.35520233406,3.3197235520233406,0.25270853621984846,0.5700391554204691,0.68782662213421,-0.7860777401562228,1678,-0.05338061881713762,-0.07232085279940702,-0.13930448941046772,3177,0.4796978281397545,0.014053435110797546,-0.004132661895489764,-0.32958525487458307,1.0348538613696219,328395.5533167049,0.49750061805937723,0.4069894366709422,6665,3177,0.47666916729182296,1,0,full
2020-01-01,2026-06-30,100000.0,83429.42670800249,-0.16570573291997515,-0.02751160733657365,0.7732839582196898,0.35721838719246957,-0.9869810230808406,1678,-0.07108041453249767,-0.08991332643397987,-0.14933654959252438,5341,0.4399925107657742,0.0041007435404885155,-0.016206330847767722,-0.32991163314207334,0.9992589408975884,611772.52653764,0.7628578363342782,0.15282514701434183,5345,5341,0.9992516370439664,3,0,momentum_only
2020-01-01,2026-06-30,100000.0,204981.79675427524,1.0498179675427526,0.11686109212548801,0.5500852263909045,0.48667972321517156,-0.8625518687088249,1678,-0.05266559668521212,-0.07288803445136176,-0.14162040558081693,7546,0.47853167240922345,0.010442198106872181,-0.004547979829356079,-0.29768993881462263,1.0168004299923463,214798.9889769581,0.49471117690717875,0.41847362611541156,14803,7546,0.5097615348240222,3,0,positive_momentum_correction
2020-01-01,2026-06-30,100000.0,483390.49093543494,3.8339049093543496,0.27459128663187604,0.5821047850539334,0.7172091669042164,-0.6612119334369053,832,-0.05529197090906299,-0.07799217905025697,-0.15081827111273252,13227,0.4956528313298556,0.010100551977349888,-0.0010086864758364275,-0.2934514630160479,1.0534991180029234,289088.2293943978,0.5505709285560075,0.4491738134288121,24685,13227,0.5358314766052259,6,0,passive_limit
