start,end,initial_equity,final_equity,total_return,cagr,annualized_volatility,sharpe_zero_cash,max_drawdown,max_drawdown_days,daily_es_90,daily_es_95,daily_es_99,trades,hit_rate,mean_trade_return,median_trade_return,trade_es_95,profit_factor,total_fees,average_invested_fraction,average_reserved_fraction,orders,fills,fill_rate,forced_exits,delayed_exit_days,mode
2020-01-01,2026-06-30,100000.0,1066640.890191784,9.666408901917839,0.43978729887136425,0.6037510917757479,0.9083224817010427,-0.738157390957573,838,-0.056147563413741566,-0.07541315066183653,-0.132424088998954,3066,0.4774951076320939,0.015233444849920001,-0.007026260823066885,-0.3869337330269956,1.0398448846423187,749146.6454778949,0.48935548503751924,0.38140131468675026,6235,3066,0.4917401764234162,0,0,full
2020-01-01,2026-06-30,100000.0,352460.22374641424,2.5246022374641424,0.21407689035468436,0.787867054041412,0.636707801344003,-0.9641045200777891,1678,-0.06939570978800012,-0.08794172539058917,-0.1357632480511863,5037,0.44192972007147113,0.009898407809134927,-0.017084823213506496,-0.35726843961486193,1.0094289437110913,765028.865332179,0.7313403718957133,0.14662960292975635,5040,5037,0.9994047619047619,0,1,momentum_only
2020-01-01,2026-06-30,100000.0,314592.5222263004,2.1459252222630036,0.19301328220189018,0.5763893216536955,0.6007367237887609,-0.843948917913709,1678,-0.055470424099576414,-0.07508900349957572,-0.13161377268127614,7078,0.48205707827069794,0.01308858047110254,-0.005260373001561258,-0.3282671165764497,1.0214232395837783,321547.9242343032,0.49465695928519027,0.4042945439463497,13632,7078,0.5192194835680751,1,0,positive_momentum_correction
2020-01-01,2026-06-30,100000.0,389124.0889775282,2.891240889775282,0.23271907608200948,0.624161489409117,0.6597303739568738,-0.6186071736966687,838,-0.05937225305422286,-0.08226328680023964,-0.15862854055692724,12546,0.49768850629682765,0.011065672088174206,-0.0006419830449020605,-0.31592489267303653,1.048693841748166,223253.35898510957,0.5457200775300575,0.43830264539000297,22986,12546,0.5458104933437745,2,0,passive_limit
