date,equity,cash,reserved,invested,open_positions,open_orders,mode,daily_return,peak,drawdown
2020-12-22 00:00:00+00:00,229652.18184839236,73691.61157065966,73691.61157065965,155960.5702777327,25,5,positive_momentum_correction,0.06162553800097825,229652.18184839236,0.0
2020-12-23 00:00:00+00:00,215778.52441600096,60691.34591105245,60691.34591105244,155087.1785049485,23,5,positive_momentum_correction,-0.06041160733038564,229652.18184839236,-0.06041160733038564
2020-12-24 00:00:00+00:00,238444.23682862116,26035.150107027064,26035.15010702706,212409.0867215941,26,2,positive_momentum_correction,0.10504155811596338,238444.23682862116,0.0
2020-12-25 00:00:00+00:00,234088.345165477,65325.8364076725,65325.83640767249,168762.5087578045,15,7,positive_momentum_correction,-0.0182679678950467,238444.23682862116,-0.0182679678950467
2020-12-26 00:00:00+00:00,244364.29103893787,120895.5718765929,120895.57187659293,123468.71916234495,9,11,positive_momentum_correction,0.043897725306216495,244364.29103893787,0.0
2020-12-27 00:00:00+00:00,234336.85981554736,103213.86559942662,103213.86559942662,131122.99421612074,11,11,positive_momentum_correction,-0.04103476486174773,244364.29103893787,-0.04103476486174773
2020-12-28 00:00:00+00:00,236396.880833084,161289.42632876633,161289.42632876636,75107.45450431766,7,23,positive_momentum_correction,0.008790853556534417,244364.29103893787,-0.032604641913839716
2020-12-29 00:00:00+00:00,241085.4663711637,108580.00407331999,108580.00407331997,132505.4622978437,20,10,positive_momentum_correction,0.01983353385017894,244364.29103893787,-0.013417773332731753
2020-12-30 00:00:00+00:00,238194.97877951743,50369.207501042074,50369.207501042074,187825.77127847535,24,7,positive_momentum_correction,-0.011989472593077033,244364.29103893787,-0.025246373900175922
2020-12-31 00:00:00+00:00,245479.01843093004,45732.84595862088,45732.84595862088,199746.17247230915,26,7,positive_momentum_correction,0.030580156175983086,245479.01843093004,0.0
2021-01-01 00:00:00+00:00,247426.60461372853,77713.07494617322,77713.0749461732,169713.5296675553,24,9,positive_momentum_correction,0.007933819335139924,247426.60461372853,0.0
2021-01-02 00:00:00+00:00,248991.4707807682,68084.24852599124,68084.24852599122,180907.22225477698,26,7,positive_momentum_correction,0.0063245671154994465,248991.4707807682,0.0
2021-01-03 00:00:00+00:00,257934.0391320745,177351.0214017581,177351.02140175807,80583.01773031641,10,21,positive_momentum_correction,0.03591515935571965,257934.0391320745,0.0
2021-01-04 00:00:00+00:00,267918.6531843402,110824.79813280379,110824.79813280381,157093.85505153643,20,13,positive_momentum_correction,0.03870995114046627,267918.6531843402,0.0
2021-01-05 00:00:00+00:00,284047.5298714761,66186.90288824684,66186.90288824684,217860.62698322925,23,11,positive_momentum_correction,0.06020064857536633,284047.5298714761,0.0
2021-01-06 00:00:00+00:00,293431.5998363057,67914.71666448958,67914.71666448956,225516.88317181612,22,17,positive_momentum_correction,0.0330369708515883,293431.5998363057,0.0
2021-01-07 00:00:00+00:00,288983.7241950096,62184.836334494175,62184.836334494175,226798.88786051545,26,16,positive_momentum_correction,-0.015158134446928706,293431.5998363057,-0.015158134446928706
2021-01-08 00:00:00+00:00,294474.0458807557,20969.828860188434,20969.828860188427,273504.2170205673,36,8,positive_momentum_correction,0.018998722855551264,294474.0458807557,0.0
2021-01-09 00:00:00+00:00,300094.0840971039,171201.90661284435,171201.90661284432,128892.17748425958,22,24,positive_momentum_correction,0.01908500356810383,300094.0840971039,0.0
2021-01-10 00:00:00+00:00,298496.69523822726,114784.49133414064,114784.49133414064,183712.2039040866,30,16,positive_momentum_correction,-0.005322960176581737,300094.0840971039,-0.005322960176581737
2021-01-11 00:00:00+00:00,278189.9574023454,8188.663097828396,8188.663097828394,270001.294304517,42,4,positive_momentum_correction,-0.06803002565799021,300094.0840971039,-0.07299086471718264
2021-01-12 00:00:00+00:00,282747.4507516165,24914.70871379402,24914.708713794007,257832.7420378225,36,13,positive_momentum_correction,0.016382666692312142,300094.0840971039,-0.057803983033115736
2021-01-13 00:00:00+00:00,306652.43552032486,61684.855941689806,61684.85594168981,244967.57957863502,27,19,positive_momentum_correction,0.08454535913644023,306652.43552032486,0.0
2021-01-14 00:00:00+00:00,319435.8314794328,60762.11436141071,60762.11436141071,258673.7171180221,28,18,positive_momentum_correction,0.04168692134278085,319435.8314794328,0.0
2021-01-15 00:00:00+00:00,322302.0404976372,165503.13355596914,165503.13355596914,156798.90694166804,21,27,positive_momentum_correction,0.008972722330271576,322302.0404976372,0.0
2021-01-16 00:00:00+00:00,323400.7156513099,279501.20905325306,279501.2090532531,43899.50659805684,9,38,positive_momentum_correction,0.0034088371019194152,323400.7156513099,0.0
2021-01-17 00:00:00+00:00,327354.9930389076,251061.05117218304,251061.0511721831,76293.94186672456,13,34,positive_momentum_correction,0.012227175748928287,327354.9930389076,0.0
2021-01-18 00:00:00+00:00,330016.57261253905,256052.92734749266,256052.9273474926,73963.64526504642,12,37,positive_momentum_correction,0.008130560493131433,330016.57261253905,0.0
2021-01-19 00:00:00+00:00,324442.7285860332,202226.48814808024,202226.48814808019,122216.240437953,18,30,positive_momentum_correction,-0.016889588248193532,330016.57261253905,-0.016889588248193532
2021-01-20 00:00:00+00:00,337049.79302572174,121812.7744579689,121812.77445796889,215237.01856775282,27,21,positive_momentum_correction,0.03885759589876425,337049.79302572174,0.0
2021-01-21 00:00:00+00:00,299263.4479062901,74749.09637009357,74749.09637009355,224514.35153619657,39,10,positive_momentum_correction,-0.11210908863115066,337049.79302572174,-0.11210908863115066
2021-01-22 00:00:00+00:00,327242.39272084885,60561.74007012644,60561.74007012641,266680.6526507224,40,11,positive_momentum_correction,0.0934926901708355,337049.79302572174,-0.02909777874904207
2021-01-23 00:00:00+00:00,341027.7580924881,60561.74007012644,60561.74007012643,280466.0180223617,40,11,positive_momentum_correction,0.04212585434613514,341027.7580924881,0.0
2021-01-24 00:00:00+00:00,353283.58458057616,115755.98034875415,115755.98034875415,237527.604231822,33,19,positive_momentum_correction,0.035937914721781095,353283.58458057616,0.0
2021-01-25 00:00:00+00:00,352529.556003036,217485.42462184117,217485.42462184117,135044.1313811948,20,29,positive_momentum_correction,-0.002134343656061355,353283.58458057616,-0.002134343656061355
2021-01-26 00:00:00+00:00,361853.2538754536,253645.02069990247,253645.02069990247,108208.23317555113,12,28,positive_momentum_correction,0.02644798915055313,361853.2538754536,0.0
2021-01-27 00:00:00+00:00,358811.46629953803,138845.93405276,138845.93405276,219965.53224677802,26,12,positive_momentum_correction,-0.008406135756243716,361853.2538754536,-0.008406135756243716
2021-01-28 00:00:00+00:00,381796.9541770836,138845.93405276,138845.93405276004,242951.0201243236,26,15,positive_momentum_correction,0.06406007063987507,381796.9541770836,0.0
2021-01-29 00:00:00+00:00,394128.3960480087,129472.0004579599,129472.00045795989,264656.3955900488,27,14,positive_momentum_correction,0.032298429141489615,394128.3960480087,0.0
2021-01-30 00:00:00+00:00,415531.2622521207,170399.31846368863,170399.3184636886,245131.94378843208,26,16,positive_momentum_correction,0.05430429884961896,415531.2622521207,0.0
2021-01-31 00:00:00+00:00,424224.0449329652,186457.42423914382,186457.42423914387,237766.62069382134,25,21,positive_momentum_correction,0.02091968395766619,424224.0449329652,0.0
2021-02-01 00:00:00+00:00,427138.5131667969,346688.2451927501,346688.24519275007,80450.26797404673,8,36,positive_momentum_correction,0.006870115611415262,427138.5131667969,0.0
2021-02-02 00:00:00+00:00,424297.11110252934,346688.2451927501,346688.2451927501,77608.86590977921,8,35,positive_momentum_correction,-0.006652179507770084,427138.5131667969,-0.006652179507770084
2021-02-03 00:00:00+00:00,435523.4384398959,319317.9892125439,319317.9892125439,116205.44922735204,8,35,positive_momentum_correction,0.026458646650209694,435523.4384398959,0.0
2021-02-04 00:00:00+00:00,447381.1834279867,302832.4863161931,302832.4863161931,144548.69711179353,15,30,positive_momentum_correction,0.027226422142897277,447381.1834279867,0.0
2021-02-05 00:00:00+00:00,461199.3943443993,311012.9487063077,311012.9487063077,150186.4456380916,11,34,positive_momentum_correction,0.03088688444724652,461199.3943443993,0.0
2021-02-06 00:00:00+00:00,459469.33843835496,292708.46464942413,292708.46464942413,166760.87378893082,16,27,positive_momentum_correction,-0.003751210273169603,461199.3943443993,-0.003751210273169603
2021-02-07 00:00:00+00:00,467948.73794495,160249.91163221712,160249.91163221712,307698.8263127329,28,17,positive_momentum_correction,0.0184547668303936,467948.73794495,0.0
2021-02-08 00:00:00+00:00,487469.6205000215,202806.58065962928,202806.58065962922,284663.03984039224,27,23,positive_momentum_correction,0.04171585682824941,487469.6205000215,0.0
2021-02-09 00:00:00+00:00,499965.84212874435,240275.76284015796,240275.76284015796,259690.07928858636,19,34,positive_momentum_correction,0.025634872622225968,499965.84212874435,0.0
2021-02-10 00:00:00+00:00,514371.16957504855,173472.54559492844,173472.54559492844,340898.6239801201,26,27,positive_momentum_correction,0.028812623248359426,514371.16957504855,0.0
2021-02-11 00:00:00+00:00,529352.2427304054,269158.74906341423,269158.7490634142,260193.4936669912,20,32,positive_momentum_correction,0.029125024965403146,529352.2427304054,0.0
2021-02-12 00:00:00+00:00,531774.7327581581,420078.45351566625,420078.45351566625,111696.27924249182,10,40,positive_momentum_correction,0.004576329015359315,531774.7327581581,0.0
2021-02-13 00:00:00+00:00,554112.3255384422,310597.97715824784,310597.9771582478,243514.34838019437,20,30,positive_momentum_correction,0.042005743041655386,554112.3255384422,0.0
2021-02-14 00:00:00+00:00,532086.232458851,239681.29140633772,239681.29140633772,292404.9410525132,27,23,positive_momentum_correction,-0.03975023125173782,554112.3255384422,-0.03975023125173782
2021-02-15 00:00:00+00:00,544440.5609563513,111786.14200287012,111786.14200287011,432654.41895348125,39,11,positive_momentum_correction,0.023218658450171015,554112.3255384422,-0.01745451984431612
2021-02-16 00:00:00+00:00,543421.7487076126,95896.27172873159,95896.27172873158,447525.47697888105,40,10,positive_momentum_correction,-0.0018713011516796607,554112.3255384422,-0.01929315833290901
2021-02-17 00:00:00+00:00,567799.2473602485,93819.41619574717,93819.41619574717,473979.83116450126,41,9,positive_momentum_correction,0.044859262093597474,567799.2473602485,0.0
2021-02-18 00:00:00+00:00,587551.9933820006,203178.77654205443,203178.7765420544,384373.21683994617,31,18,positive_momentum_correction,0.03478825678896991,587551.9933820006,0.0
2021-02-19 00:00:00+00:00,617497.5528552323,268103.1519819223,268103.1519819222,349394.40087331005,25,24,positive_momentum_correction,0.050966654543817436,617497.5528552323,0.0
2021-02-20 00:00:00+00:00,618278.0320208786,437146.0058714713,437146.00587147125,181132.02614940735,14,36,positive_momentum_correction,0.0012639388804660534,618278.0320208786,0.0
2021-02-21 00:00:00+00:00,624679.245512662,438287.21337949374,438287.21337949374,186392.03213316828,13,37,positive_momentum_correction,0.010353292791045243,624679.245512662,0.0
2021-02-22 00:00:00+00:00,622549.5924788214,108236.54930273586,108236.54930273583,514313.0431760856,41,8,positive_momentum_correction,-0.0034091944772277616,624679.245512662,-0.0034091944772277616
2021-02-23 00:00:00+00:00,559507.1285308077,17777.07411459992,17777.07411459992,541730.0544162077,47,3,positive_momentum_correction,-0.10126496701571353,624679.245512662,-0.10432892952665462
2021-02-24 00:00:00+00:00,582253.1763081963,22699.013236181574,22699.013236181574,559554.1630720147,46,3,positive_momentum_correction,0.04065372292416858,624679.245512662,-0.06791656599643792
2021-02-25 00:00:00+00:00,552094.5305124051,107905.0092868997,107905.00928689969,444189.52122550533,39,6,positive_momentum_correction,-0.05179644701470498,624679.245512662,-0.1161951761990877
2021-02-26 00:00:00+00:00,558731.1623148541,64451.63308303195,64451.63308303194,494279.5292318221,41,7,positive_momentum_correction,0.01202082512262792,624679.245512662,-0.10557111296964183
2021-02-27 00:00:00+00:00,554798.0991721046,383267.41079940554,383267.41079940554,171530.6883726991,11,31,positive_momentum_correction,-0.00703927650366698,624679.245512662,-0.1118672452183157
2021-02-28 00:00:00+00:00,575548.1819726521,167839.9669717905,167839.96697179048,407708.2150008616,30,9,positive_momentum_correction,0.03740114256251359,624679.245512662,-0.07865006544228792
2021-03-01 00:00:00+00:00,623990.0988394448,167839.9669717905,167839.9669717905,456150.1318676543,30,8,positive_momentum_correction,0.08416657090421409,624679.245512662,-0.0011032008477432909
2021-03-02 00:00:00+00:00,607266.5347210327,172320.34845294518,172320.3484529452,434946.18626808753,30,8,positive_momentum_correction,-0.02680100878125491,624679.245512662,-0.027874642733390353
2021-03-03 00:00:00+00:00,618825.5477357903,241272.20677260656,241272.20677260656,377553.34096318367,27,10,positive_momentum_correction,0.01903449696938675,624679.245512662,-0.009370725566634985
2021-03-04 00:00:00+00:00,599285.6892246993,233432.4625991672,233432.46259916716,365853.22662553214,27,9,positive_momentum_correction,-0.03157571399982595,624679.245512662,-0.040650552215998004
2021-03-05 00:00:00+00:00,599710.6340941776,559122.8085438352,559122.8085438352,40587.825550342444,3,16,positive_momentum_correction,0.0007090856283054059,624679.245512662,-0.03997029131005159
2021-03-06 00:00:00+00:00,604802.8309085612,481532.5180758438,481532.51807584387,123270.31283271743,5,18,positive_momentum_correction,0.008491089743764668,624679.245512662,-0.031818592896885156
2021-03-07 00:00:00+00:00,611548.3793000331,481779.64928856114,481779.64928856114,129768.73001147195,4,20,positive_momentum_correction,0.011153301616228184,624679.245512662,-0.021020173644239915
2021-03-08 00:00:00+00:00,636948.1140160952,480207.5055892184,480207.5055892183,156740.60842687672,5,23,positive_momentum_correction,0.041533483818784855,636948.1140160952,0.0
2021-03-09 00:00:00+00:00,654525.0735579089,474559.39463642985,474559.39463642985,179965.6789214791,5,22,positive_momentum_correction,0.027595590841752005,654525.0735579089,0.0
2021-03-10 00:00:00+00:00,666974.4664020478,490557.43412250065,490557.4341225006,176417.03227954716,5,16,positive_momentum_correction,0.019020497987136897,666974.4664020478,0.0
2021-03-11 00:00:00+00:00,672029.2422386622,524475.4789002232,524475.478900223,147553.7633384391,6,15,positive_momentum_correction,0.00757866468844326,672029.2422386622,0.0
2021-03-12 00:00:00+00:00,684019.2480006216,336249.2294257627,336249.22942576266,347770.0185748589,14,11,positive_momentum_correction,0.017841494102277977,684019.2480006216,0.0
2021-03-13 00:00:00+00:00,699112.395384924,297169.042744121,297169.042744121,401943.352640803,15,9,positive_momentum_correction,0.02206538402014191,699112.395384924,0.0
2021-03-14 00:00:00+00:00,698143.9079222281,321949.16114650597,321949.16114650597,376194.7467757222,14,15,positive_momentum_correction,-0.0013853101004777102,699112.395384924,-0.0013853101004777102
2021-03-15 00:00:00+00:00,689203.7232139055,292514.7667783882,292514.76677838824,396688.95643551723,18,25,positive_momentum_correction,-0.01280564738426182,699112.395384924,-0.014173217692075024
2021-03-16 00:00:00+00:00,703837.6360623153,223454.62580448034,223454.62580448034,480383.010257835,23,21,positive_momentum_correction,0.021233072828116484,703837.6360623153,0.0
2021-03-17 00:00:00+00:00,735312.5123742706,318975.2964575367,318975.2964575367,416337.2159167339,19,28,positive_momentum_correction,0.04471894468168025,735312.5123742706,0.0
2021-03-18 00:00:00+00:00,735368.05722825,314934.5316899547,314934.5316899547,420433.52553829533,20,27,positive_momentum_correction,7.553911166291449e-05,735368.05722825,0.0
2021-03-19 00:00:00+00:00,742660.1653541548,282320.1785223778,282320.17852237774,460339.98683177703,22,24,positive_momentum_correction,0.00991626989264427,742660.1653541548,0.0
2021-03-20 00:00:00+00:00,722003.6840908371,236760.72408810552,236760.72408810552,485242.96000273165,20,30,positive_momentum_correction,-0.027814176964058857,742660.1653541548,-0.027814176964058857
2021-03-21 00:00:00+00:00,733971.4154532263,418403.906203954,418403.90620395413,315567.50924927223,16,28,positive_momentum_correction,0.01657572063148005,742660.1653541548,-0.011699496359529493
2021-03-22 00:00:00+00:00,723939.0342506233,377719.06171344826,377719.0617134483,346219.97253717505,26,18,positive_momentum_correction,-0.013668626585965904,742660.1653541548,-0.025208206898513108
2021-03-23 00:00:00+00:00,728932.466507856,276480.4540993539,276480.4540993539,452452.01240850205,28,15,positive_momentum_correction,0.0068975867041092265,742660.1653541548,-0.018484495987141525
2021-03-24 00:00:00+00:00,713329.0620232422,165698.03477143103,165698.034771431,547631.0272518112,35,8,positive_momentum_correction,-0.02140583003438723,742660.1653541548,-0.03949465004215669
2021-03-25 00:00:00+00:00,717246.5900288699,206686.7887014377,206686.7887014377,510559.80132743216,35,8,positive_momentum_correction,0.005491894574596756,742660.1653541548,-0.034219655921851944
2021-03-26 00:00:00+00:00,781409.6454879837,234357.58037545535,234357.58037545526,547052.0651125284,31,13,positive_momentum_correction,0.08945745626553792,781409.6454879837,0.0
2021-03-27 00:00:00+00:00,790079.2940675311,403337.58984224015,403337.58984224015,386741.704225291,18,21,positive_momentum_correction,0.011094882984370225,790079.2940675311,0.0
2021-03-28 00:00:00+00:00,790680.8936087012,574510.0730258324,574510.0730258324,216170.82058286882,13,25,positive_momentum_correction,0.0007614419789092608,790680.8936087012,0.0
2021-03-29 00:00:00+00:00,795419.6885018366,720036.2924814635,720036.2924814635,75383.3960203731,5,30,positive_momentum_correction,0.005993308971344202,795419.6885018366,0.0
2021-03-30 00:00:00+00:00,798016.7589171064,747788.3898928779,747788.389892878,50228.36902422857,3,36,positive_momentum_correction,0.0032650315962903242,798016.7589171064,0.0
2021-03-31 00:00:00+00:00,815679.2332999893,531884.9054575226,531884.9054575226,283794.3278424666,16,22,positive_momentum_correction,0.022132961727333145,815679.2332999893,0.0
2021-04-01 00:00:00+00:00,809935.3117901464,524303.0459444578,524303.0459444578,285632.26584568864,16,26,positive_momentum_correction,-0.007041887638360889,815679.2332999893,-0.007041887638360889
2021-04-02 00:00:00+00:00,816242.214191162,451716.6402908941,451716.6402908941,364525.57390026795,18,23,positive_momentum_correction,0.007786921139511627,816242.214191162,0.0
2021-04-03 00:00:00+00:00,799487.3342365241,415156.7233788305,415156.7233788305,384330.6108576936,22,18,positive_momentum_correction,-0.02052684811363359,816242.214191162,-0.02052684811363359
2021-04-04 00:00:00+00:00,821773.704973317,448924.05927771976,448924.05927771964,372849.6456955972,21,25,positive_momentum_correction,0.02787582714875092,821773.704973317,0.0
2021-04-05 00:00:00+00:00,823970.396569739,651295.826837789,651295.8268377892,172674.56973194994,9,34,positive_momentum_correction,0.0026731101069890073,823970.396569739,0.0
2021-04-06 00:00:00+00:00,837966.56979109,375221.0711488125,375221.07114881254,462745.49864227755,19,20,positive_momentum_correction,0.016986257369947078,837966.56979109,0.0
2021-04-07 00:00:00+00:00,795173.2137763966,180369.21101151503,180369.21101151503,614804.0027648816,30,10,positive_momentum_correction,-0.05106809454864292,837966.56979109,-0.05106809454864292
2021-04-08 00:00:00+00:00,868883.5641804736,203407.82715365983,203407.82715365983,665475.7370268137,26,15,positive_momentum_correction,0.09269722511654477,868883.5641804736,0.0
2021-04-09 00:00:00+00:00,849328.9724921007,203407.82715365983,203407.82715365983,645921.1453384408,26,18,positive_momentum_correction,-0.022505422469139114,868883.5641804736,-0.022505422469139114
2021-04-10 00:00:00+00:00,847545.4072869411,194942.51700485108,194942.51700485108,652602.8902820899,27,17,positive_momentum_correction,-0.002099969814907232,868883.5641804736,-0.024558131576189468
2021-04-11 00:00:00+00:00,852039.724145931,485619.417693487,485619.41769348684,366420.306452444,16,31,positive_momentum_correction,0.005302744632144973,868883.5641804736,-0.019385612444435707
2021-04-12 00:00:00+00:00,848552.1388253178,693284.1700086811,693284.1700086814,155267.96881663674,8,38,positive_momentum_correction,-0.004093219156077521,868883.5641804736,-0.023399482040303288
2021-04-13 00:00:00+00:00,856868.2257291365,656955.9871688323,656955.9871688322,199912.23856030416,12,35,positive_momentum_correction,0.00980032519313534,868883.5641804736,-0.013828479380513903
2021-04-14 00:00:00+00:00,865961.4274010453,521661.6191282268,521661.6191282269,344299.80827281845,19,29,positive_momentum_correction,0.01061213544728079,868883.5641804736,-0.0033630936294489766
2021-04-15 00:00:00+00:00,878497.5098739259,532760.1987252448,532760.1987252448,345737.31114868104,18,30,positive_momentum_correction,0.014476490610562553,878497.5098739259,0.0
2021-04-16 00:00:00+00:00,895395.7607636759,281522.8424949197,281522.8424949197,613872.9182687561,30,18,positive_momentum_correction,0.019235399872875147,895395.7607636759,0.0
2021-04-17 00:00:00+00:00,890640.9771462369,349804.6005491215,349804.60054912145,540836.3765971154,28,22,positive_momentum_correction,-0.005310259246016136,895395.7607636759,-0.005310259246016136
2021-04-18 00:00:00+00:00,876288.98769941,143720.12636810204,143720.12636810204,732568.8613313079,42,6,positive_momentum_correction,-0.016114225389464054,895395.7607636759,-0.021338913921113423
2021-04-19 00:00:00+00:00,840915.6701263126,157576.47410956677,157576.4741095668,683339.1960167459,39,4,positive_momentum_correction,-0.040367182595738904,895395.7607636759,-0.06084470468220404
2021-04-20 00:00:00+00:00,868687.1335406074,85779.69902026748,85779.69902026746,782907.43452034,40,3,positive_momentum_correction,0.033025265672743664,895395.7607636759,-0.029828851546369717
2021-04-21 00:00:00+00:00,837106.6823765244,327557.29650693794,327557.2965069379,509549.38586958655,28,10,positive_momentum_correction,-0.03635422920950482,895395.7607636759,-0.06509867584970153
2021-04-22 00:00:00+00:00,798673.1694241047,235983.62971679698,235983.62971679692,562689.5397073078,31,7,positive_momentum_correction,-0.045912323675768474,895395.7607636759,-0.10802216804899456
2021-04-23 00:00:00+00:00,822454.1884361946,304820.73679914785,304820.73679914785,517633.45163704664,18,14,positive_momentum_correction,0.029775657831647706,895395.7607636759,-0.08146294133140641
2021-04-24 00:00:00+00:00,796159.4821268799,171411.72892066577,159231.89642537571,624747.753206214,24,2,positive_momentum_correction,-0.03197102851322475,895395.7607636759,-0.11082951582455358
2021-04-25 00:00:00+00:00,797852.3990565588,249343.34678871065,249343.34678871065,548509.0522678482,22,5,positive_momentum_correction,0.0021263540379579116,895395.7607636759,-0.10893882457509418
2021-04-26 00:00:00+00:00,871347.8773031284,249343.34678871065,249343.34678871065,622004.5305144177,22,5,positive_momentum_correction,0.09211663502356604,895395.7607636759,-0.026857267494808434
2021-04-27 00:00:00+00:00,902341.8033348366,404450.2685610312,404450.2685610312,497891.53477380547,16,19,positive_momentum_correction,0.0355700941484316,902341.8033348366,0.0
2021-04-28 00:00:00+00:00,906413.0531241815,612752.9513021021,612752.9513021021,293660.10182207933,13,16,positive_momentum_correction,0.004511870972062404,906413.0531241815,0.0
2021-04-29 00:00:00+00:00,910273.4834103307,726252.5840024793,726252.5840024793,184020.8994078514,7,22,positive_momentum_correction,0.004259018857730723,910273.4834103307,0.0
2021-04-30 00:00:00+00:00,917535.234875925,726252.5840024793,726252.5840024794,191282.65087344567,7,23,positive_momentum_correction,0.007977549162904607,917535.234875925,0.0
2021-05-01 00:00:00+00:00,921925.8905394694,659918.450777937,659918.4507779368,262007.43976153247,8,24,positive_momentum_correction,0.004785271994637075,921925.8905394694,0.0
2021-05-02 00:00:00+00:00,927063.1983429452,635865.6327476827,635865.6327476827,291197.56559526245,10,22,positive_momentum_correction,0.005572365258632361,927063.1983429452,0.0
2021-05-03 00:00:00+00:00,926723.1983995591,660321.086249369,660321.086249369,266402.1121501901,7,23,positive_momentum_correction,-0.0003667494772673363,927063.1983429452,-0.0003667494772673363
2021-05-04 00:00:00+00:00,910848.6441798329,620186.6091784852,620186.6091784852,290662.0350013476,15,14,positive_momentum_correction,-0.017129768896625652,927063.1983429452,-0.017490236040104468
2021-05-05 00:00:00+00:00,945511.3783005679,620186.6091784852,620186.6091784852,325324.7691220826,15,18,positive_momentum_correction,0.03805542703743803,945511.3783005679,0.0
2021-05-06 00:00:00+00:00,947810.3403758601,597049.3423683012,597049.3423683014,350760.99800755887,18,22,positive_momentum_correction,0.0024314483443068635,947810.3403758601,0.0
2021-05-07 00:00:00+00:00,949984.8930532419,610817.9472822045,610817.9472822046,339166.94577103737,18,18,positive_momentum_correction,0.002294290940653143,949984.8930532419,0.0
2021-05-08 00:00:00+00:00,963335.0642432254,499030.47413969226,499030.47413969226,464304.5901035332,20,18,positive_momentum_correction,0.014053035250988222,963335.0642432254,0.0
2021-05-09 00:00:00+00:00,956203.4108819081,710357.6278784609,710357.6278784609,245845.78300344723,12,30,positive_momentum_correction,-0.007403087073260095,963335.0642432254,-0.007403087073260095
2021-05-10 00:00:00+00:00,923438.3099179042,201002.59317528392,201002.59317528387,722435.7167426203,39,4,positive_momentum_correction,-0.03426582732410943,963335.0642432254,-0.041415241494051847
2021-05-11 00:00:00+00:00,990331.0969165165,226210.48665615037,226210.48665615031,764120.6102603662,36,7,positive_momentum_correction,0.07243882594015316,990331.0969165165,0.0
2021-05-12 00:00:00+00:00,872589.8225368677,38681.53916986349,38681.53916986344,833908.2833670042,40,4,positive_momentum_correction,-0.11889081817812919,990331.0969165165,-0.11889081817812919
2021-05-13 00:00:00+00:00,885114.49295319,93271.22872421143,93271.22872421144,791843.2642289785,39,6,positive_momentum_correction,0.014353445448068047,990331.0969165165,-0.1062438656030571
2021-05-14 00:00:00+00:00,967834.007385837,120012.49513577668,120012.49513577668,847821.5122500603,35,12,positive_momentum_correction,0.0934562873969591,990331.0969165165,-0.022716735444061276
2021-05-15 00:00:00+00:00,935929.3040789117,641251.6435570719,641251.643557072,294677.66052183975,11,31,positive_momentum_correction,-0.03296505708980135,990331.0969165165,-0.054932934053055216
2021-05-16 00:00:00+00:00,936064.595121577,637621.6669543528,637621.6669543529,298442.9281672243,13,28,positive_momentum_correction,0.00014455263028501086,990331.0969165165,-0.054796322122876995
2021-05-17 00:00:00+00:00,940785.3794956214,413553.05690274626,413553.05690274626,527232.3225928751,25,13,positive_momentum_correction,0.00504322500674359,990331.0969165165,-0.05002944729814107
2021-05-18 00:00:00+00:00,962994.4316848967,435994.2663642232,435994.26636422315,527000.1653206735,24,14,positive_momentum_correction,0.02360692743884063,990331.0969165165,-0.02760356139147302
2021-05-19 00:00:00+00:00,656790.9650603818,2.823981049004942e-10,2.864908310584724e-10,656790.9650603816,38,0,positive_momentum_correction,-0.3179701320689551,990331.0969165165,-0.33679658539920787
2021-05-20 00:00:00+00:00,781158.8486023289,16382.869895455624,2.864908310584724e-10,764775.9787068733,35,0,positive_momentum_correction,0.18935687327932937,990331.0969165165,-0.21121446046222714
2021-05-21 00:00:00+00:00,670805.2581980898,57054.389025399614,2.864908310584724e-10,613750.8691726902,32,0,positive_momentum_correction,-0.14126907811604106,990331.0969165165,-0.3226454664639924
2021-05-22 00:00:00+00:00,634753.8085555641,347310.52393067547,126950.76171111311,287443.2846248887,14,2,positive_momentum_correction,-0.05374354062066633,990331.0969165165,-0.35904889735167733
2021-05-23 00:00:00+00:00,608655.9268713989,220359.76221956263,2.837623469531536e-10,388296.1646518363,16,0,positive_momentum_correction,-0.04111496667275327,990331.0969165165,-0.38540158057592755
2021-05-24 00:00:00+00:00,649023.8950736155,475951.84913856577,129804.77901472338,173072.04593504977,2,2,positive_momentum_correction,0.06632313335009354,990331.0969165165,-0.34463948764770813
2021-05-25 00:00:00+00:00,655290.4542645521,475951.84913856577,129804.77901472338,179338.60512598633,2,2,positive_momentum_correction,0.009655359746386205,990331.0969165165,-0.3383117461373707
2021-05-26 00:00:00+00:00,668408.0976183312,475951.84913856577,129804.77901472338,192456.24847976543,2,2,positive_momentum_correction,0.02001805957710978,990331.0969165165,-0.32506603125007494
2021-05-27 00:00:00+00:00,655364.0450431167,475951.84913856577,131072.8090086236,179412.19590455084,2,2,positive_momentum_correction,-0.019515102557394304,990331.0969165165,-0.33823743686969887
2021-05-28 00:00:00+00:00,655164.4972180766,655164.4972180766,65536.40450431193,0.0,0,1,positive_momentum_correction,-0.0003044839376669106,990331.0969165165,-0.33843893294072136
2021-05-29 00:00:00+00:00,656845.0033676808,589628.0927137649,2.6193447411060333e-10,67216.91065391593,1,0,positive_momentum_correction,0.002565014064009663,990331.0969165165,-0.336742019499513
