date,none,C > SMA(50),"C > SMA(50), 3d",C > EMA(120),"C > EMA(120), 3d"
2021-09-28 00:00:00+00:00,1193575.5358110128,1623226.684932543,1411395.828638236,1211725.1128719356,1252753.1436691799
2021-09-29 00:00:00+00:00,1201166.2346735594,1623226.684932543,1411395.828638236,1211620.927984835,1252753.1436691799
2021-09-30 00:00:00+00:00,1224450.8338087476,1623226.684932543,1411395.828638236,1211620.927984835,1252753.1436691799
2021-10-01 00:00:00+00:00,1237732.9695253896,1623226.684932543,1411395.828638236,1211620.927984835,1252753.1436691799
2021-10-02 00:00:00+00:00,1242933.1935689051,1624206.9381388652,1411395.828638236,1212585.7692067167,1252753.1436691799
2021-10-03 00:00:00+00:00,1258013.0332033564,1632523.1834338112,1411395.828638236,1225466.671747236,1252753.1436691799
2021-10-04 00:00:00+00:00,1247635.9768318958,1630844.6752091432,1412912.4728467038,1217056.4261857802,1252753.1436691799
2021-10-05 00:00:00+00:00,1247268.4258180736,1630804.9647963683,1417775.0158172227,1218896.0341057426,1258719.6074216815
2021-10-06 00:00:00+00:00,1235813.016662602,1627246.3261233065,1402458.2110188622,1191383.3494670917,1241433.592574281
2021-10-07 00:00:00+00:00,1268417.0971691948,1660942.2075266386,1440461.092392588,1226344.722696518,1266878.566899728
2021-10-08 00:00:00+00:00,1300689.1614771034,1684005.7109739368,1477333.1992323939,1257104.7321998063,1241669.1975124222
2021-10-09 00:00:00+00:00,1285347.8420079467,1667048.346487512,1464973.428990997,1239242.4832284953,1243995.5485753566
2021-10-10 00:00:00+00:00,1233239.5125370042,1600335.533369463,1413462.2796912636,1200597.1644153195,1222330.8752761984
2021-10-11 00:00:00+00:00,1245907.0741059084,1599429.3956409763,1434134.03814642,1213214.3249883794,1219925.2875464086
2021-10-12 00:00:00+00:00,1248010.55699529,1601841.0019676436,1438251.3730320055,1216141.065631238,1224571.296056618
2021-10-13 00:00:00+00:00,1247219.344624424,1601822.4147667966,1447331.9801527495,1215091.143272578,1224268.4958878066
2021-10-14 00:00:00+00:00,1249775.1698521972,1605130.1809191504,1450485.5256051207,1217699.3454627707,1233053.8228818774
2021-10-15 00:00:00+00:00,1257359.2183642306,1614109.0128799146,1472453.471659873,1224358.0139658244,1235114.1711559372
2021-10-16 00:00:00+00:00,1268217.6187255492,1619618.2081645778,1484585.3155362103,1232930.0081103086,1237965.3593098861
2021-10-17 00:00:00+00:00,1297003.326829689,1645670.002108402,1515176.3324777111,1257951.1869025426,1258381.9321734007
2021-10-18 00:00:00+00:00,1293733.4582584933,1644529.3217891788,1510453.748343239,1254524.8052421599,1257505.1289530024
2021-10-19 00:00:00+00:00,1306788.2278200751,1649933.178581541,1520753.4879354872,1266459.1855460897,1264094.9201199177
2021-10-20 00:00:00+00:00,1355809.513685524,1719107.635610688,1574323.3873412213,1313368.0203302032,1308526.1579427584
2021-10-21 00:00:00+00:00,1336555.5581915271,1693162.8747976995,1556600.7117199227,1295538.8917605507,1295104.5355130562
2021-10-22 00:00:00+00:00,1347815.2267399726,1702517.0291102189,1565410.1044103852,1305292.8698383644,1300984.66913093
2021-10-23 00:00:00+00:00,1356561.4911482886,1711975.6726411725,1576540.1297900793,1313758.8368315527,1310284.5612961
2021-10-24 00:00:00+00:00,1356841.3528062892,1711851.9428501425,1575700.9442819331,1313772.7149501047,1309268.5103777417
2021-10-25 00:00:00+00:00,1371434.1781678838,1719791.9182706617,1595873.2213999173,1326414.310935034,1322715.5886855202
2021-10-26 00:00:00+00:00,1370538.5981574603,1720725.024125492,1596560.2988995844,1325557.1861823788,1323368.9239028455
2021-10-27 00:00:00+00:00,1349535.8960446352,1709162.2142719375,1577093.2375361503,1303410.832005392,1307134.98723381
2021-10-28 00:00:00+00:00,1416539.0676643262,1794904.7410242618,1656119.4288359517,1368372.7619655035,1371047.980574177
2021-10-29 00:00:00+00:00,1434692.0916172492,1813390.2172971135,1674118.8947408162,1386381.650410279,1385744.744436069
2021-10-30 00:00:00+00:00,1392518.0460993624,1757004.5729967363,1621708.6923492788,1345604.637923531,1343077.7595327406
2021-10-31 00:00:00+00:00,1399902.9187822747,1769720.6385554988,1632706.6730781973,1352360.154128352,1356779.12562466
2021-11-01 00:00:00+00:00,1405313.082352338,1776327.2375412423,1639147.4707224239,1357635.7036087913,1367108.4684996628
2021-11-02 00:00:00+00:00,1414500.7847549801,1784381.5196076084,1647644.7214148005,1366938.2139124717,1373101.8113112277
2021-11-03 00:00:00+00:00,1408685.579318789,1767478.8550627131,1633550.9926612512,1362360.1925578103,1353818.7027619225
2021-11-04 00:00:00+00:00,1387877.8339736343,1744110.9114779518,1611242.6173974923,1341917.3590642107,1324998.5656910427
2021-11-05 00:00:00+00:00,1388840.9628255982,1746871.9087201501,1613655.9147877642,1342688.3861455135,1328205.4754138459
2021-11-06 00:00:00+00:00,1412514.2729528355,1776454.7960108628,1641035.706344978,1365597.8047625825,1351776.6059031142
2021-11-07 00:00:00+00:00,1433549.1618203637,1803058.3826471546,1665615.1272402129,1385919.9881661388,1372889.6722332546
2021-11-08 00:00:00+00:00,1440089.1027088175,1812090.0086940913,1673791.0459804842,1392151.9311308786,1377223.6264842807
2021-11-09 00:00:00+00:00,1417485.0086615486,1782912.4333173835,1646978.0639278437,1370381.9200304977,1356805.7807122183
2021-11-10 00:00:00+00:00,1438134.9058758668,1809811.7040642048,1671864.8720847499,1390261.6346760604,1381571.0021203961
2021-11-11 00:00:00+00:00,1461369.4958418196,1838641.2063929066,1698550.703539093,1412782.7215556866,1404005.1667234409
2021-11-12 00:00:00+00:00,1466589.8358524805,1846004.1819860844,1705194.3865368273,1417804.0236585,1408043.1387537487
2021-11-13 00:00:00+00:00,1513666.6654670918,1905123.4540263806,1759805.4601928769,1463381.0270220903,1453219.2730251409
2021-11-14 00:00:00+00:00,1531120.897738486,1927803.7484383855,1780608.564989293,1480228.9799818352,1468904.365993789
2021-11-15 00:00:00+00:00,1502692.5193162458,1891247.6846743054,1747003.2590911537,1452822.5185554526,1443298.5495609096
2021-11-16 00:00:00+00:00,1553220.6333104074,1954284.0454747519,1805349.3090197325,1501709.9205375419,1492883.3262303318
2021-11-17 00:00:00+00:00,1595709.5556599237,2007721.7446470405,1854720.7780367627,1542784.934702587,1533749.3535882947
2021-11-18 00:00:00+00:00,1592714.6427572747,2003862.3578823807,1851172.3073944687,1539896.8478540075,1530985.8265241256
2021-11-19 00:00:00+00:00,1652674.1306608676,2075028.9632103094,1916928.4494201168,1597869.3759927545,1588652.2700804193
2021-11-20 00:00:00+00:00,1718601.4394596424,2147531.8361593536,1983915.9692387173,1661608.7572846394,1651920.4609327745
2021-11-21 00:00:00+00:00,1723464.7492466297,2158813.886759537,1994403.942732605,1666327.904301745,1657200.6151092395
2021-11-22 00:00:00+00:00,1722631.5768210392,2144873.831382126,1981457.0014254039,1665508.0217132624,1655980.1114565167
2021-11-23 00:00:00+00:00,1752261.1762257512,2144791.800334209,1981380.8144136602,1694150.0775616034,1684237.0742517489
2021-11-24 00:00:00+00:00,1798640.0740343365,2144791.800334209,1981380.8144136602,1739000.4964857227,1729359.0344632408
2021-11-25 00:00:00+00:00,1838365.0505258846,2144791.800334209,1981380.8144136602,1777411.4806761588,1767683.9235145326
2021-11-26 00:00:00+00:00,1660497.915923912,2144791.800334209,1981380.8144136602,1605444.20385634,1596720.095511441
2021-11-27 00:00:00+00:00,1662489.8284636713,2144791.800334209,1981380.8144136602,1607364.8624823184,1598439.656724647
2021-11-28 00:00:00+00:00,1780705.812239693,2144791.800334209,1981380.8144136602,1721667.2103434838,1712270.9098025267
2021-11-29 00:00:00+00:00,1711304.0584996883,2144791.800334209,1981380.8144136602,1654565.304086818,1645535.327519675
2021-11-30 00:00:00+00:00,1649157.6646414371,2144791.800334209,1981380.8144136602,1594476.874534787,1585651.873588189
2021-12-01 00:00:00+00:00,1660197.1903858157,2144791.800334209,1981380.8144136602,1605151.464917162,1596297.2834835253
2021-12-02 00:00:00+00:00,1623553.2374633967,2144791.800334209,1981380.8144136602,1569722.1584602427,1561078.3557651886
2021-12-03 00:00:00+00:00,1570646.4647098212,2144791.800334209,1981380.8144136602,1518572.1067925254,1510290.9025699985
2021-12-04 00:00:00+00:00,1633241.4015924023,2144791.800334209,1981380.8144136602,1458142.3922725613,1450295.7963090278
2021-12-05 00:00:00+00:00,1536480.725083503,2144791.800334209,1981380.8144136602,1423330.4282666564,1415750.56865496
2021-12-06 00:00:00+00:00,1575333.4961908667,2144791.800334209,1981380.8144136602,1432710.0382632613,1425055.0904826792
2021-12-07 00:00:00+00:00,1565843.5806482641,2144791.800334209,1981380.8144136602,1426879.9129720351,1419265.6051185005
2021-12-08 00:00:00+00:00,1586239.5408503576,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-09 00:00:00+00:00,1556129.1027285112,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-10 00:00:00+00:00,1534077.9527329563,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-11 00:00:00+00:00,1547011.0598407239,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-12 00:00:00+00:00,1557489.012723459,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-13 00:00:00+00:00,1488792.7505621489,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-14 00:00:00+00:00,1514259.7049605744,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-15 00:00:00+00:00,1545500.4741624794,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-16 00:00:00+00:00,1531428.3322398602,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-17 00:00:00+00:00,1527939.959448903,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-18 00:00:00+00:00,1527268.857190877,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-19 00:00:00+00:00,1537899.5889445615,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-20 00:00:00+00:00,1535870.8319702582,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-21 00:00:00+00:00,1565702.7693168547,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-22 00:00:00+00:00,1568545.71531813,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-23 00:00:00+00:00,1590238.9198744053,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-24 00:00:00+00:00,1578688.1030884814,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-25 00:00:00+00:00,1605979.7977192365,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-26 00:00:00+00:00,1610676.3057834695,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-27 00:00:00+00:00,1623061.9378274083,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-28 00:00:00+00:00,1566935.8870649196,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-29 00:00:00+00:00,1582917.8871725188,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-30 00:00:00+00:00,1607934.6897299774,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2021-12-31 00:00:00+00:00,1618855.5838645988,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-01 00:00:00+00:00,1660453.692763222,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-02 00:00:00+00:00,1655258.3942306093,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-03 00:00:00+00:00,1649567.467931787,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-04 00:00:00+00:00,1634796.2426232295,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-05 00:00:00+00:00,1565679.2890456922,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-06 00:00:00+00:00,1627684.5039819558,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-07 00:00:00+00:00,1548996.705427493,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-08 00:00:00+00:00,1484918.6125664404,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-09 00:00:00+00:00,1482208.9163012202,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-10 00:00:00+00:00,1476960.1716551995,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-11 00:00:00+00:00,1530309.7170081811,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-12 00:00:00+00:00,1555440.1873598797,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-13 00:00:00+00:00,1535311.735674284,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-14 00:00:00+00:00,1563930.2808240338,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-15 00:00:00+00:00,1564742.9447880215,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-16 00:00:00+00:00,1571446.4883902194,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-17 00:00:00+00:00,1522164.0755867464,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-18 00:00:00+00:00,1518495.1503923328,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-19 00:00:00+00:00,1447761.2541843606,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-20 00:00:00+00:00,1378481.9043215609,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-21 00:00:00+00:00,1222481.6060406938,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-22 00:00:00+00:00,1116348.3882989471,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-23 00:00:00+00:00,1138251.3857576651,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-24 00:00:00+00:00,1136393.0112393354,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-25 00:00:00+00:00,1138335.7464135916,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-26 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-27 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-28 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-29 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-30 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-01-31 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-01 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-02 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-03 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-04 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-05 00:00:00+00:00,1138255.7587463048,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-06 00:00:00+00:00,1139530.1272381316,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-07 00:00:00+00:00,1135531.9035052971,2144791.800334209,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-08 00:00:00+00:00,1154085.112517013,2181752.472780505,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-09 00:00:00+00:00,1167233.390700137,2211094.9855719507,1981380.8144136602,1426714.018275671,1419100.8936395813
2022-02-10 00:00:00+00:00,1127546.7209851206,2155833.4487928674,1987323.000835881,1426714.018275671,1419100.8936395813
2022-02-11 00:00:00+00:00,1074996.4868744176,2054512.8020904853,1911174.1059135112,1426714.018275671,1419100.8936395813
2022-02-12 00:00:00+00:00,1086520.9926332678,2079031.1180552815,1930112.9604287366,1426714.018275671,1419100.8936395813
2022-02-13 00:00:00+00:00,1070588.5546682111,2049079.073779742,1900988.3788050604,1426714.018275671,1419100.8936395813
2022-02-14 00:00:00+00:00,1079786.0242383531,2070210.724940049,1915631.347431638,1426714.018275671,1419100.8936395813
2022-02-15 00:00:00+00:00,1099795.2405814538,2137581.422933528,1988992.952754864,1426714.018275671,1419100.8936395813
2022-02-16 00:00:00+00:00,1099799.8183550271,2136450.8358888957,1987393.9123050747,1426714.018275671,1419100.8936395813
2022-02-17 00:00:00+00:00,1053298.4125584383,2071330.5960723392,1917835.9355502645,1426714.018275671,1419100.8936395813
2022-02-18 00:00:00+00:00,1034350.9437926062,2033254.580664916,1882710.7840236917,1426714.018275671,1419100.8936395813
2022-02-19 00:00:00+00:00,1035690.7487921665,2035453.9301667663,1886109.2369515987,1426714.018275671,1419100.8936395813
2022-02-20 00:00:00+00:00,963643.9853931749,1894268.3824108073,1752526.8814257558,1426714.018275671,1419100.8936395813
2022-02-21 00:00:00+00:00,899091.7009451932,1768429.8488212859,1635981.1132191503,1426714.018275671,1419100.8936395813
2022-02-22 00:00:00+00:00,898987.3801278713,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-02-23 00:00:00+00:00,897173.3182423732,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-02-24 00:00:00+00:00,948545.0051804739,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-02-25 00:00:00+00:00,1008062.4910104647,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-02-26 00:00:00+00:00,1006511.2175703752,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-02-27 00:00:00+00:00,962211.6675008051,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-02-28 00:00:00+00:00,1063820.1756664973,1765576.2711360815,1633342.556441827,1426714.018275671,1419100.8936395813
2022-03-01 00:00:00+00:00,1062530.4866659336,1767568.82227212,1633342.556441827,1426714.018275671,1419100.8936395813
2022-03-02 00:00:00+00:00,1062316.3840428884,1762016.5901384829,1633342.556441827,1426714.018275671,1419100.8936395813
2022-03-03 00:00:00+00:00,1062820.7274286333,1752117.5279476417,1634914.879821149,1426714.018275671,1419100.8936395813
2022-03-04 00:00:00+00:00,1017641.9802018851,1669381.1683880151,1594445.113660965,1426714.018275671,1419100.8936395813
2022-03-05 00:00:00+00:00,1034220.2811048579,1696558.9994063934,1618779.1492345287,1426714.018275671,1419100.8936395813
2022-03-06 00:00:00+00:00,965650.5719781081,1596703.5257340595,1530126.6373229949,1426714.018275671,1419100.8936395813
2022-03-07 00:00:00+00:00,963221.6959235262,1596055.3041922187,1534569.3296491783,1426714.018275671,1419100.8936395813
2022-03-08 00:00:00+00:00,995348.6956911397,1654264.6137831088,1578035.6115256762,1426714.018275671,1419100.8936395813
2022-03-09 00:00:00+00:00,1024842.0694626018,1653186.3738392463,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-10 00:00:00+00:00,1046752.0053420898,1715719.5671277775,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-11 00:00:00+00:00,1026888.006675431,1667112.297563304,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-12 00:00:00+00:00,1016402.8897613557,1684422.2912243116,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-13 00:00:00+00:00,1006688.1488211169,1652106.1636005496,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-14 00:00:00+00:00,1021113.4449828682,1690318.0901394817,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-15 00:00:00+00:00,1020674.6839442042,1688155.5311986727,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-16 00:00:00+00:00,1027291.3014526931,1688155.5311986727,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-17 00:00:00+00:00,1009502.329686379,1680698.1046565706,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-18 00:00:00+00:00,1010261.7392123938,1776290.6716056399,1576682.3027723446,1426714.018275671,1419100.8936395813
2022-03-19 00:00:00+00:00,1011494.9681179958,1816130.0331504983,1578409.1286367185,1426714.018275671,1419100.8936395813
2022-03-20 00:00:00+00:00,1006413.0513074927,1779729.284500001,1562111.7070469088,1426714.018275671,1419100.8936395813
2022-03-21 00:00:00+00:00,1027051.2526528245,1836914.842169193,1601979.082553079,1426714.018275671,1419100.8936395813
2022-03-22 00:00:00+00:00,1026951.8803900547,1814072.6065184218,1610589.1953634883,1426714.018275671,1419100.8936395813
2022-03-23 00:00:00+00:00,1020628.4690685836,1825496.286586923,1617469.7277064314,1426714.018275671,1419100.8936395813
2022-03-24 00:00:00+00:00,1042705.8878586516,1861345.7588078626,1654365.9179529417,1426714.018275671,1419100.8936395813
2022-03-25 00:00:00+00:00,1054679.8612103746,1874657.2266849198,1685433.5752681117,1437679.8104523532,1419100.8936395813
2022-03-26 00:00:00+00:00,1048086.2838413934,1874335.3042823488,1697889.3106993302,1454956.5286304557,1419100.8936395813
2022-03-27 00:00:00+00:00,1064939.9715861697,1908677.3539701626,1722887.7517072945,1498019.5885610597,1419100.8936395813
2022-03-28 00:00:00+00:00,1052942.111957316,1886292.7670885269,1694722.6762725117,1491334.2910582516,1419994.828447749
2022-03-29 00:00:00+00:00,1060197.6048744365,1901201.271188695,1704844.9627448681,1517950.3073031388,1425872.0536164274
2022-03-30 00:00:00+00:00,1082310.4815235073,1940059.3612123285,1740947.7043762496,1539944.3750267792,1457893.056037503
2022-03-31 00:00:00+00:00,1065824.1504325287,1908676.0236752874,1717055.4015555931,1507753.491611498,1432581.3178234193
2022-04-01 00:00:00+00:00,1085099.3834189058,1943507.9472705708,1760476.2362670214,1545934.0863302941,1475138.4834552398
2022-04-02 00:00:00+00:00,1074413.943622578,1925240.2380344789,1733228.0986969818,1523138.6695021673,1448286.8803717492
2022-04-03 00:00:00+00:00,1090349.989078998,1953169.1968311034,1755651.486985782,1546351.208038171,1466711.9997962536
2022-04-04 00:00:00+00:00,1085665.356411773,1942303.8748882213,1747093.2347090081,1544839.5490286902,1468819.5397175455
2022-04-05 00:00:00+00:00,1064315.0852998914,1902405.9370190569,1715430.2396528684,1518033.6413469557,1446622.8158322969
2022-04-06 00:00:00+00:00,992415.7608439035,1774647.6629760144,1611116.0673747286,1422847.0120451385,1362606.7333429428
2022-04-07 00:00:00+00:00,1026308.869582244,1835280.072893165,1660800.0144175761,1472146.9058390963,1409337.4593722015
2022-04-08 00:00:00+00:00,974572.1949137729,1745243.4354367375,1584428.877625678,1415350.6635703954,1353357.2167470462
2022-04-09 00:00:00+00:00,995020.9538890927,1780056.381202411,1617402.8240435892,1440041.137763814,1379393.1340996537
2022-04-10 00:00:00+00:00,974407.5328926826,1745343.5090032378,1583848.1486758268,1408286.989323452,1355189.8616506902
2022-04-11 00:00:00+00:00,958503.6911316937,1715594.057097387,1556742.4640719742,1406949.8502378426,1353988.7668296797
2022-04-12 00:00:00+00:00,970354.7207069809,1737841.0711239292,1576914.5181794392,1406949.8502378426,1353988.7668296797
2022-04-13 00:00:00+00:00,978833.8053327702,1753488.4309641279,1590687.7044784185,1406949.8502378426,1353988.7668296797
2022-04-14 00:00:00+00:00,973049.1536650948,1740345.8851103305,1579110.1157495081,1406949.8502378426,1353988.7668296797
2022-04-15 00:00:00+00:00,980568.9575746695,1750491.6836957203,1588047.7968239908,1406949.8502378426,1353988.7668296797
2022-04-16 00:00:00+00:00,978541.4772442387,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-17 00:00:00+00:00,973391.4862388427,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-18 00:00:00+00:00,996710.002436548,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-19 00:00:00+00:00,1006318.2642575126,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-20 00:00:00+00:00,999702.7919630529,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-21 00:00:00+00:00,976976.5926003424,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-22 00:00:00+00:00,980040.9617264544,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-23 00:00:00+00:00,987332.2206522175,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-24 00:00:00+00:00,988112.8463378978,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-25 00:00:00+00:00,1009836.8257557801,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-26 00:00:00+00:00,1001849.3714348478,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-27 00:00:00+00:00,1013705.6574538607,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-28 00:00:00+00:00,1009760.7945963818,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-29 00:00:00+00:00,999494.1286744291,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-04-30 00:00:00+00:00,959781.3269630561,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-01 00:00:00+00:00,962382.4417589569,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-02 00:00:00+00:00,926737.8576417478,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-03 00:00:00+00:00,926033.3108051408,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-04 00:00:00+00:00,948234.0993518699,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-05 00:00:00+00:00,900617.4679416555,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-06 00:00:00+00:00,878381.7579771756,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-07 00:00:00+00:00,853527.9214992081,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-08 00:00:00+00:00,841340.77353644,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-09 00:00:00+00:00,663135.676528913,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-10 00:00:00+00:00,681878.2055260186,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-11 00:00:00+00:00,629163.4654463832,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-12 00:00:00+00:00,639800.4609742566,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-13 00:00:00+00:00,646197.6174521153,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-14 00:00:00+00:00,646116.3299483814,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
2022-05-15 00:00:00+00:00,646116.3299483814,1750054.6973373336,1587662.8448980986,1406949.8502378426,1353988.7668296797
