symbol,signal_date,entry_date,target_exit_date,entry_price,quantity,entry_cost,entry_fee,reserved,momentum,sigma,correction_sigma,volume_rank,entry_time,target_exit_time,exit_date,exit_price,exit_fee,funding_cost,pnl,return_on_reserved,holding_days_actual,holding_hours_actual,exit_reason,mode
SOLUSDT,2021-02-25 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-05 00:00:00+00:00,12.270573304632403,5150.549491103968,63263.395284818085,63.20019508972836,63263.395284818085,1.3393514463622829,0.12096572076908998,1.0,34.0,2021-02-28 02:00:00+00:00,2021-03-05 02:00:00+00:00,2021-03-05 02:00:00+00:00,12.464364699999999,64.19832726251926,372.32978644040406,498.4038639982464,0.007878234510721132,5,120.0,scheduled,full
ADAUSDT,2021-02-27 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-05 00:00:00+00:00,1.2005516140178496,70987.79423046163,85309.73544988665,85.2245109389477,85309.73544988663,1.7035042198340198,0.09011212545590476,1.0,5.0,2021-02-28 02:00:00+00:00,2021-03-05 02:00:00+00:00,2021-03-05 02:00:00+00:00,1.06524711,75.61954264927394,276.85494707512163,-10042.667290337107,-0.11772006134325028,5,120.0,scheduled,full
DOTUSDT,2021-02-27 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-05 00:00:00+00:00,31.245921599887332,2727.540318070023,85309.73544988665,85.2245109389477,85309.73544988663,1.6994635682921382,0.06938788715813222,1.0,8.0,2021-02-28 03:00:00+00:00,2021-03-05 03:00:00+00:00,2021-03-05 03:00:00+00:00,33.3003415,90.8280240467504,181.8997003884055,5245.560872428599,0.06148842033990354,5,120.0,scheduled,full
GRTUSDT,2021-02-27 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-05 00:00:00+00:00,1.4678037092554086,58062.60769171961,85309.7354498866,85.22451093894766,85309.7354498866,0.9997071040895843,0.13475273818802289,1.0,17.0,2021-02-28 15:00:00+00:00,2021-03-05 15:00:00+00:00,2021-03-05 15:00:00+00:00,1.83969969,106.81776137104818,-964.166553094173,22365.374712884703,0.26216673390134665,5,120.0,scheduled,full
IOSTUSDT,2021-02-27 00:00:00+00:00,2021-02-28 00:00:00+00:00,2021-03-05 00:00:00+00:00,0.034950927126060155,2438404.870679453,85309.73544988665,85.2245109389477,85309.73544988663,1.342256915417016,0.12341840261268816,1.0,33.0,2021-02-28 03:00:00+00:00,2021-03-05 03:00:00+00:00,2021-03-05 03:00:00+00:00,0.043095441500000005,105.08413445768144,308.81181769251293,19360.5030556446,0.2269436536585852,5,120.0,scheduled,full
ATOMUSDT,2021-03-03 00:00:00+00:00,2021-03-04 00:00:00+00:00,2021-03-09 00:00:00+00:00,19.77290803989463,1652.4659973645828,32706.7322631476,32.67405820494266,32706.732263147598,0.5424491880574747,0.0808056811028759,1.0,28.0,2021-03-04 17:00:00+00:00,2021-03-09 17:00:00+00:00,2021-03-09 17:00:00+00:00,20.133928,33.270631413386695,298.76359826074815,231.8649205649599,0.007089210829729216,5,120.0,scheduled,full
MATICUSDT,2021-03-03 00:00:00+00:00,2021-03-04 00:00:00+00:00,2021-03-09 00:00:00+00:00,0.20182882024823243,402962.6509538387,81410.80592255965,81.32947644611353,81410.80592255965,1.3502182124612896,0.0975521307962079,1.0,37.0,2021-03-04 18:00:00+00:00,2021-03-09 18:00:00+00:00,2021-03-09 18:00:00+00:00,0.28585699999999997,115.18969451371147,815.0532724423703,32848.645624195735,0.4034924510567102,5,120.0,scheduled,full
FTMUSDT,2021-03-03 00:00:00+00:00,2021-03-05 00:00:00+00:00,2021-03-10 00:00:00+00:00,0.4383855994236795,190913.4590439364,83777.40489220517,83.69371118102416,83777.40489220516,1.3894688376601982,0.1727010574745431,1.0,24.0,2021-03-05 00:00:00+00:00,2021-03-10 00:00:00+00:00,2021-03-10 00:00:00+00:00,0.532171781,101.59875551628218,1141.52782271464,16578.224045846087,0.19788419165259394,5,120.0,scheduled,full
KSMUSDT,2021-03-03 00:00:00+00:00,2021-03-05 00:00:00+00:00,2021-03-10 00:00:00+00:00,224.56760741638888,374.1990679924315,84117.02238589947,84.03298939650297,84117.02238589946,1.3951014772104402,0.08647713791359912,1.0,47.0,2021-03-05 00:00:00+00:00,2021-03-10 00:00:00+00:00,2021-03-10 00:00:00+00:00,290.81352050000004,108.82214833069789,367.7523457371394,24228.551450730563,0.2880338695249869,5,120.0,scheduled,full
DOTUSDT,2021-03-09 00:00:00+00:00,2021-03-11 00:00:00+00:00,2021-03-16 00:00:00+00:00,36.1366649942521,1534.4001181031467,55503.551138069306,55.44810303503427,55503.55113806929,0.6945044762826335,0.057906880902849255,1.0,7.0,2021-03-11 08:00:00+00:00,2021-03-16 08:00:00+00:00,2021-03-16 08:00:00+00:00,34.404789,52.790712304913846,756.8817989817423,-3522.511344442115,-0.0634646121232784,5,120.0,scheduled,full
